日期,地理位置,观看次数
2024-06,BH,0
2024-07,BH,0
2024-08,BH,0
2024-09,BH,0
2024-10,BH,0
2024-11,BH,0
2024-12,BH,0
2025-01,BH,0
2025-02,BH,0
2025-03,BH,0
2025-04,BH,0
2025-05,BH,0
2025-06,BH,0
2025-07,BH,0
2025-08,BH,0
2025-09,BH,0
2025-10,BH,0
2025-11,BH,0
2025-12,BH,0
2026-01,BH,0
2026-02,BH,0
2026-03,BH,0
2026-04,BH,0
2026-05,BH,0
2026-06,BH,0
2026-07,BH,0
2026-08,BH,0
2014-12,BN,0
2015-01,BN,0
2015-02,BN,0
2015-03,BN,0
2015-04,BN,0
2015-05,BN,0
2015-06,BN,0
2015-07,BN,0
2015-08,BN,0
2015-09,BN,0
2015-10,BN,0
2015-11,BN,0
2015-12,BN,0
2016-01,BN,0
2016-02,BN,0
2016-03,BN,0
2016-04,BN,35
2016-05,BN,0
2016-06,BN,0
2016-07,BN,0
2016-08,BN,0
2016-09,BN,38
2016-10,BN,0
2016-11,BN,10
2016-12,BN,0
2017-01,BN,0
2017-02,BN,0
2017-03,BN,0
2017-04,BN,0
2017-05,BN,0
2017-06,BN,0
2017-07,BN,0
2017-08,BN,0
2017-09,BN,0
2017-10,BN,0
2017-11,BN,0
2017-12,BN,0
2018-01,BN,0
2018-02,BN,0
2018-03,BN,0
2018-04,BN,0
2018-05,BN,0
2018-06,BN,0
2018-07,BN,0
2018-08,BN,0
2018-09,BN,0
2018-10,BN,0
2018-11,BN,0
2018-12,BN,0
2019-01,BN,0
2019-02,BN,0
2019-03,BN,0
2019-04,BN,0
2019-05,BN,0
2019-06,BN,0
2019-07,BN,0
2019-08,BN,0
2019-09,BN,0
2019-10,BN,0
2019-11,BN,0
2019-12,BN,0
2020-01,BN,0
2020-02,BN,0
2020-03,BN,0
2020-04,BN,0
2020-05,BN,0
2020-06,BN,0
2020-07,BN,0
2020-08,BN,0
2020-09,BN,0
2020-10,BN,0
2020-11,BN,0
2020-12,BN,0
2021-01,BN,0
2021-02,BN,0
2021-03,BN,0
2021-04,BN,0
2021-05,BN,0
2021-06,BN,0
2021-07,BN,0
2021-08,BN,0
2021-09,BN,0
2021-10,BN,0
2021-11,BN,0
2021-12,BN,0
2022-01,BN,0
2022-02,BN,0
2022-03,BN,0
2022-04,BN,0
2022-05,BN,0
2022-06,BN,0
2022-07,BN,0
2022-08,BN,0
2022-09,BN,0
2022-10,BN,0
2022-11,BN,0
2022-12,BN,0
2023-01,BN,0
2023-02,BN,0
2023-03,BN,0
2023-04,BN,0
2023-05,BN,0
2023-06,BN,0
2023-07,BN,0
2023-08,BN,0
2023-09,BN,0
2023-10,BN,0
2023-11,BN,0
2023-12,BN,0
2024-01,BN,0
2024-02,BN,0
2024-03,BN,0
2024-04,BN,0
2024-05,BN,0
2024-06,BN,0
2024-07,BN,0
2024-08,BN,0
2024-09,BN,0
2024-10,BN,0
2024-11,BN,0
2024-12,BN,0
2025-01,BN,0
2025-02,BN,0
2025-03,BN,0
2025-04,BN,0
2025-05,BN,0
2025-06,BN,0
2025-07,BN,0
2025-08,BN,0
2025-09,BN,0
2025-10,BN,0
2025-11,BN,0
2025-12,BN,0
2026-01,BN,0
2026-02,BN,0
2026-03,BN,0
2026-04,BN,0
2026-05,BN,0
2026-06,BN,0
2026-07,BN,0
2026-08,BN,0
2014-12,BO,0
2015-01,BO,0
2015-02,BO,0
2015-03,BO,0
2015-04,BO,0
2015-05,BO,0
2015-06,BO,0
2015-07,BO,0
2015-08,BO,0
2015-09,BO,0
2015-10,BO,0
2015-11,BO,0
2015-12,BO,0
2016-01,BO,0
2016-02,BO,0
2016-03,BO,0
2016-04,BO,0
2016-05,BO,0
2016-06,BO,0
2016-07,BO,0
2016-08,BO,0
2016-09,BO,0
2016-10,BO,0
2016-11,BO,0
2016-12,BO,0
2017-01,BO,0
2017-02,BO,0
2017-03,BO,0
2017-04,BO,0
2017-05,BO,0
2017-06,BO,0
2017-07,BO,0
2017-08,BO,0
2017-09,BO,0
2017-10,BO,0
2017-11,BO,0
2017-12,BO,0
2018-01,BO,0
2018-02,BO,0
2018-03,BO,0
2018-04,BO,0
2018-05,BO,0
2018-06,BO,0
2018-07,BO,0
2018-08,BO,0
2018-09,BO,0
2018-10,BO,0
2018-11,BO,0
2018-12,BO,0
2019-01,BO,0
2019-02,BO,0
2019-03,BO,0
2019-04,BO,0
2019-05,BO,0
2019-06,BO,0
2019-07,BO,0
2019-08,BO,0
2019-09,BO,0
2019-10,BO,0
2019-11,BO,0
2019-12,BO,0
2020-01,BO,0
2020-02,BO,0
2020-03,BO,0
2020-04,BO,0
2020-05,BO,0
2020-06,BO,0
2020-07,BO,0
2020-08,BO,0
2020-09,BO,0
2020-10,BO,0
2020-11,BO,0
2020-12,BO,0
2021-01,BO,0
2021-02,BO,0
2021-03,BO,0
2021-04,BO,0
2021-05,BO,0
2021-06,BO,0
2021-07,BO,0
2021-08,BO,0
2021-09,BO,0
2021-10,BO,26
2021-11,BO,0
2021-12,BO,0
2022-01,BO,0
2022-02,BO,0
2022-03,BO,0
2022-04,BO,0
2022-05,BO,0
2022-06,BO,0
2022-07,BO,0
2022-08,BO,0
2022-09,BO,0
2022-10,BO,0
2022-11,BO,0
2022-12,BO,0
2023-01,BO,0
2023-02,BO,0
2023-03,BO,0
2023-04,BO,0
2023-05,BO,0
2023-06,BO,0
2023-07,BO,0
2023-08,BO,0
2023-09,BO,0
2023-10,BO,0
2023-11,BO,0
2023-12,BO,0
2024-01,BO,0
2024-02,BO,0
2024-03,BO,0
2024-04,BO,0
2024-05,BO,0
2024-06,BO,0
2024-07,BO,0
2024-08,BO,0
2024-09,BO,0
2024-10,BO,0
2024-11,BO,0
2024-12,BO,0
2025-01,BO,0
2025-02,BO,0
2025-03,BO,0
2025-04,BO,0
2025-05,BO,0
2025-06,BO,0
2025-07,BO,0
2025-08,BO,0
2025-09,BO,0
2025-10,BO,0
2025-11,BO,0
2025-12,BO,0
2026-01,BO,0
2026-02,BO,0
2026-03,BO,0
2026-04,BO,0
2026-05,BO,0
2026-06,BO,0
2026-07,BO,0
2026-08,BO,0
2014-12,BR,0
2015-01,BR,0
2015-02,BR,0
2015-03,BR,106
2015-04,BR,270
2015-05,BR,232
2015-06,BR,466
2015-07,BR,273
2015-08,BR,150
2015-09,BR,157
2015-10,BR,312
2015-11,BR,178
2015-12,BR,266
2016-01,BR,417
2016-02,BR,596
2016-03,BR,607
2016-04,BR,423
2016-05,BR,535
2016-06,BR,371
2016-07,BR,642
2016-08,BR,729
2016-09,BR,659
2016-10,BR,815
2016-11,BR,673
2016-12,BR,669
2017-01,BR,700
2017-02,BR,459
2017-03,BR,482
2017-04,BR,831
2017-05,BR,1039
2017-06,BR,821
2017-07,BR,741
2017-08,BR,578
2017-09,BR,340
2017-10,BR,447
2017-11,BR,490
2017-12,BR,420
2018-01,BR,494
2018-02,BR,374
2018-03,BR,340
2018-04,BR,371
2018-05,BR,153
2018-06,BR,361
2018-07,BR,230
2018-08,BR,143
2018-09,BR,75
2018-10,BR,93
2018-11,BR,32
2018-12,BR,36
2019-01,BR,91
2019-02,BR,57
2019-03,BR,16
2019-04,BR,49
2019-05,BR,21
2019-06,BR,22
2019-07,BR,32
2019-08,BR,0
2019-09,BR,0
2019-10,BR,27
2019-11,BR,36
2019-12,BR,58
2020-01,BR,20
2020-02,BR,0
2020-03,BR,44
2020-04,BR,48
2020-05,BR,10
2020-06,BR,71
2020-07,BR,32
2020-08,BR,45
2020-09,BR,11
2020-10,BR,0
2020-11,BR,0
2020-12,BR,10
2021-01,BR,0
2021-02,BR,21
2021-03,BR,0
2021-04,BR,0
2021-05,BR,0
2021-06,BR,12
2021-07,BR,75
2021-08,BR,0
2021-09,BR,0
2021-10,BR,0
2021-11,BR,0
2021-12,BR,36
2022-01,BR,0
2022-02,BR,0
2022-03,BR,0
2022-04,BR,0
2022-05,BR,37
2022-06,BR,0
2022-07,BR,0
2022-08,BR,0
2022-09,BR,0
2022-10,BR,0
2022-11,BR,0
2022-12,BR,0
2023-01,BR,30
2023-02,BR,0
2023-03,BR,0
2023-04,BR,0
2023-05,BR,0
2023-06,BR,10
2023-07,BR,0
2023-08,BR,0
2023-09,BR,0
2023-10,BR,0
2023-11,BR,0
2023-12,BR,0
2024-01,BR,0
2024-02,BR,0
2024-03,BR,0
2024-04,BR,0
2024-05,BR,0
2024-06,BR,0
2024-07,BR,0
2024-08,BR,0
2024-09,BR,0
2024-10,BR,0
2024-11,BR,0
2024-12,BR,0
2025-01,BR,0
2025-02,BR,0
2025-03,BR,0
2025-04,BR,0
2025-05,BR,0
2025-06,BR,0
2025-07,BR,0
2025-08,BR,0
2025-09,BR,0
2025-10,BR,0
2025-11,BR,0
2025-12,BR,0
2026-01,BR,0
2026-02,BR,0
2026-03,BR,0
2026-04,BR,0
2026-05,BR,0
2026-06,BR,0
2026-07,BR,0
2026-08,BR,0
2014-12,BY,0
2015-01,BY,0
2015-02,BY,0
2015-03,BY,0
2015-04,BY,0
2015-05,BY,0
2015-06,BY,0
2015-07,BY,0
2015-08,BY,0
2015-09,BY,0
2015-10,BY,0
2015-11,BY,0
2015-12,BY,0
2016-01,BY,0
2016-02,BY,0
2016-03,BY,0
2016-04,BY,0
2016-05,BY,0
2016-06,BY,0
2016-07,BY,0
2016-08,BY,0
2016-09,BY,0
2016-10,BY,0
2016-11,BY,0
2016-12,BY,0
2017-01,BY,0
2017-02,BY,15
2017-03,BY,10
2017-04,BY,0
2017-05,BY,10
2017-06,BY,0
2017-07,BY,0
2017-08,BY,12
2017-09,BY,0
2017-10,BY,0
2017-11,BY,0
2017-12,BY,0
2018-01,BY,0
2018-02,BY,0
2018-03,BY,10
2018-04,BY,0
2018-05,BY,0
2018-06,BY,0
2018-07,BY,0
2018-08,BY,0
2018-09,BY,0
2018-10,BY,0
2018-11,BY,0
2018-12,BY,0
2019-01,BY,0
2019-02,BY,0
2019-03,BY,0
2019-04,BY,0
2019-05,BY,0
2019-06,BY,0
2019-07,BY,0
2019-08,BY,0
2019-09,BY,0
2019-10,BY,0
2019-11,BY,0
2019-12,BY,0
2020-01,BY,0
2020-02,BY,0
2020-03,BY,0
2020-04,BY,0
2020-05,BY,0
2020-06,BY,0
2020-07,BY,0
2020-08,BY,0
2020-09,BY,0
2020-10,BY,0
2020-11,BY,0
2020-12,BY,0
2021-01,BY,0
2021-02,BY,0
2021-03,BY,0
2021-04,BY,0
2021-05,BY,0
2021-06,BY,0
2021-07,BY,0
2021-08,BY,0
2021-09,BY,0
2021-10,BY,0
2021-11,BY,0
2021-12,BY,0
2022-01,BY,0
2022-02,BY,0
2022-03,BY,0
2022-04,BY,0
2022-05,BY,0
2022-06,BY,0
2022-07,BY,0
2022-08,BY,0
2022-09,BY,0
2022-10,BY,0
2022-11,BY,0
2022-12,BY,0
2023-01,BY,0
2023-02,BY,0
2023-03,BY,0
2023-04,BY,0
2023-05,BY,0
2023-06,BY,0
2023-07,BY,0
2023-08,BY,0
2023-09,BY,0
2023-10,BY,0
2023-11,BY,0
2023-12,BY,0
2024-01,BY,0
2024-02,BY,0
2024-03,BY,0
2024-04,BY,0
2024-05,BY,0
2024-06,BY,0
2024-07,BY,0
2024-08,BY,0
2024-09,BY,0
2024-10,BY,0
2024-11,BY,0
2024-12,BY,0
2025-01,BY,0
2025-02,BY,0
2025-03,BY,0
2025-04,BY,0
2025-05,BY,0
2025-06,BY,0
2025-07,BY,0
2025-08,BY,0
2025-09,BY,0
2025-10,BY,0
2025-11,BY,0
2025-12,BY,0
2026-01,BY,0
2026-02,BY,0
2026-03,BY,0
2026-04,BY,0
2026-05,BY,0
2026-06,BY,0
2026-07,BY,0
2026-08,BY,0
2014-12,CA,0
2015-01,CA,0
2015-02,CA,10
2015-03,CA,159
2015-04,CA,306
2015-05,CA,485
2015-06,CA,489
2015-07,CA,336
2015-08,CA,277
2015-09,CA,371
2015-10,CA,227
2015-11,CA,199
2015-12,CA,203
2016-01,CA,447
2016-02,CA,340
2016-03,CA,263
2016-04,CA,49
2016-05,CA,396
2016-06,CA,269
2016-07,CA,268
2016-08,CA,419
2016-09,CA,382
2016-10,CA,369
2016-11,CA,289
2016-12,CA,193
2017-01,CA,363
2017-02,CA,442
2017-03,CA,529
2017-04,CA,573
2017-05,CA,448
2017-06,CA,220
2017-07,CA,145
2017-08,CA,160
2017-09,CA,33
2017-10,CA,243
2017-11,CA,169
2017-12,CA,13
2018-01,CA,176
2018-02,CA,134
2018-03,CA,305
2018-04,CA,77
2018-05,CA,40
2018-06,CA,47
2018-07,CA,24
2018-08,CA,10
2018-09,CA,0
2018-10,CA,0
2018-11,CA,22
2018-12,CA,0
2019-01,CA,0
2019-02,CA,54
2019-03,CA,23
2019-04,CA,0
2019-05,CA,10
2019-06,CA,11
2019-07,CA,0
2019-08,CA,0
2019-09,CA,13
2019-10,CA,10
2019-11,CA,42
2019-12,CA,0
2020-01,CA,0
2020-02,CA,0
2020-03,CA,23
2020-04,CA,11
2020-05,CA,0
2020-06,CA,0
2020-07,CA,0
2020-08,CA,0
2020-09,CA,0
2020-10,CA,0
2020-11,CA,0
2020-12,CA,0
2021-01,CA,0
2021-02,CA,0
2021-03,CA,0
2021-04,CA,0
2021-05,CA,0
2021-06,CA,0
2021-07,CA,0
2021-08,CA,0
2021-09,CA,0
2021-10,CA,0
2021-11,CA,0
2021-12,CA,0
2022-01,CA,0
2022-02,CA,0
2022-03,CA,11
2022-04,CA,0
2022-05,CA,0
2022-06,CA,0
2022-07,CA,0
2022-08,CA,0
2022-09,CA,0
2022-10,CA,0
2022-11,CA,0
2022-12,CA,0
2023-01,CA,0
2023-02,CA,0
2023-03,CA,0
2023-04,CA,0
2023-05,CA,0
2023-06,CA,0
2023-07,CA,0
2023-08,CA,0
2023-09,CA,0
2023-10,CA,0
2023-11,CA,0
2023-12,CA,0
2024-01,CA,0
2024-02,CA,0
2024-03,CA,0
2024-04,CA,0
2024-05,CA,0
2024-06,CA,0
2024-07,CA,0
2024-08,CA,0
2024-09,CA,0
2024-10,CA,0
2024-11,CA,0
2024-12,CA,0
2025-01,CA,0
2025-02,CA,0
2025-03,CA,0
2025-04,CA,0
2025-05,CA,0
2025-06,CA,0
2025-07,CA,0
2025-08,CA,0
2025-09,CA,0
2025-10,CA,0
2025-11,CA,0
2025-12,CA,0
2026-01,CA,0
2026-02,CA,0
2026-03,CA,0
2026-04,CA,0
2026-05,CA,0
2026-06,CA,0
2026-07,CA,0
2026-08,CA,0
2014-12,CG,0
2015-01,CG,0
2015-02,CG,0
2015-03,CG,0
2015-04,CG,0
2015-05,CG,0
2015-06,CG,0
2015-07,CG,0
2015-08,CG,0
2015-09,CG,0
2015-10,CG,0
2015-11,CG,0
2015-12,CG,0
2016-01,CG,0
2016-02,CG,0
2016-03,CG,0
2016-04,CG,0
2016-05,CG,0
2016-06,CG,0
2016-07,CG,16
2016-08,CG,0
2016-09,CG,0
2016-10,CG,0
2016-11,CG,0
2016-12,CG,0
2017-01,CG,0
2017-02,CG,0
2017-03,CG,0
2017-04,CG,0
2017-05,CG,0
2017-06,CG,0
2017-07,CG,0
2017-08,CG,0
2017-09,CG,0
2017-10,CG,0
2017-11,CG,0
2017-12,CG,0
2018-01,CG,0
2018-02,CG,0
2018-03,CG,0
2018-04,CG,0
2018-05,CG,0
2018-06,CG,0
2018-07,CG,0
2018-08,CG,0
2018-09,CG,0
2018-10,CG,0
2018-11,CG,0
2018-12,CG,0
2019-01,CG,0
2019-02,CG,0
2019-03,CG,0
2019-04,CG,0
2019-05,CG,0
2019-06,CG,0
2019-07,CG,0
2019-08,CG,0
2019-09,CG,0
2019-10,CG,0
2019-11,CG,0
2019-12,CG,0
2020-01,CG,0
2020-02,CG,0
2020-03,CG,0
2020-04,CG,0
2020-05,CG,0
2020-06,CG,0
2020-07,CG,0
2020-08,CG,0
2020-09,CG,0
2020-10,CG,0
2020-11,CG,0
2020-12,CG,0
2021-01,CG,0
2021-02,CG,0
2021-03,CG,0
2021-04,CG,0
2021-05,CG,0
2021-06,CG,0
2021-07,CG,0
2021-08,CG,0
2021-09,CG,0
2021-10,CG,0
2021-11,CG,0
2021-12,CG,0
2022-01,CG,0
2022-02,CG,0
2022-03,CG,0
2022-04,CG,0
2022-05,CG,0
2022-06,CG,0
2022-07,CG,0
2022-08,CG,0
2022-09,CG,0
2022-10,CG,0
2022-11,CG,0
2022-12,CG,0
2023-01,CG,0
2023-02,CG,0
2023-03,CG,0
2023-04,CG,0
2023-05,CG,0
2023-06,CG,0
2023-07,CG,0
2023-08,CG,0
2023-09,CG,0
2023-10,CG,0
2023-11,CG,0
2023-12,CG,0
2024-01,CG,0
2024-02,CG,0
2024-03,CG,0
2024-04,CG,0
2024-05,CG,0
2024-06,CG,0
2024-07,CG,0
2024-08,CG,0
2024-09,CG,0
2024-10,CG,0
2024-11,CG,0
2024-12,CG,0
2025-01,CG,0
2025-02,CG,0
2025-03,CG,0
2025-04,CG,0
2025-05,CG,0
2025-06,CG,0
2025-07,CG,0
2025-08,CG,0
2025-09,CG,0
2025-10,CG,0
2025-11,CG,0
2025-12,CG,0
2026-01,CG,0
2026-02,CG,0
2026-03,CG,0
2026-04,CG,0
2026-05,CG,0
2026-06,CG,0
2026-07,CG,0
2026-08,CG,0
2014-12,CH,0
2015-01,CH,0
2015-02,CH,0
2015-03,CH,0
2015-04,CH,70
2015-05,CH,0
2015-06,CH,0
2015-07,CH,0
2015-08,CH,0
2015-09,CH,10
2015-10,CH,23
2015-11,CH,0
2015-12,CH,10
2016-01,CH,0
2016-02,CH,14
2016-03,CH,10
2016-04,CH,14
2016-05,CH,0
2016-06,CH,0
2016-07,CH,0
2016-08,CH,0
2016-09,CH,0
2016-10,CH,0
2016-11,CH,10
2016-12,CH,0
2017-01,CH,10
2017-02,CH,0
2017-03,CH,0
2017-04,CH,0
2017-05,CH,0
2017-06,CH,0
2017-07,CH,24
2017-08,CH,0
2017-09,CH,0
2017-10,CH,0
2017-11,CH,0
2017-12,CH,10
2018-01,CH,0
2018-02,CH,0
2018-03,CH,33
2018-04,CH,10
2018-05,CH,0
2018-06,CH,0
2018-07,CH,0
2018-08,CH,0
2018-09,CH,0
2018-10,CH,0
2018-11,CH,0
2018-12,CH,0
2019-01,CH,0
2019-02,CH,0
2019-03,CH,0
2019-04,CH,0
2019-05,CH,0
2019-06,CH,0
2019-07,CH,0
2019-08,CH,0
2019-09,CH,0
2019-10,CH,0
2019-11,CH,0
2019-12,CH,0
2020-01,CH,0
2020-02,CH,0
2020-03,CH,0
2020-04,CH,0
2020-05,CH,0
2020-06,CH,0
2020-07,CH,0
2020-08,CH,0
2020-09,CH,0
2020-10,CH,0
2020-11,CH,0
2020-12,CH,0
2021-01,CH,0
2021-02,CH,0
2021-03,CH,0
2021-04,CH,0
2021-05,CH,0
2021-06,CH,0
2021-07,CH,0
2021-08,CH,0
2021-09,CH,0
2021-10,CH,0
2021-11,CH,0
2021-12,CH,0
2022-01,CH,0
2022-02,CH,0
2022-03,CH,0
2022-04,CH,0
2022-05,CH,0
2022-06,CH,0
2022-07,CH,0
2022-08,CH,0
2022-09,CH,0
2022-10,CH,0
2022-11,CH,0
2022-12,CH,0
2023-01,CH,0
2023-02,CH,0
2023-03,CH,0
2023-04,CH,0
2023-05,CH,0
2023-06,CH,0
2023-07,CH,0
2023-08,CH,0
2023-09,CH,0
2023-10,CH,0
2023-11,CH,0
2023-12,CH,0
2024-01,CH,0
2024-02,CH,0
2024-03,CH,0
2024-04,CH,0
2024-05,CH,0
2024-06,CH,0
2024-07,CH,0
2024-08,CH,0
2024-09,CH,0
2024-10,CH,0
2024-11,CH,0
2024-12,CH,0
2025-01,CH,0
2025-02,CH,0
2025-03,CH,0
2025-04,CH,0
2025-05,CH,0
2025-06,CH,0
2025-07,CH,0
2025-08,CH,0
2025-09,CH,0
2025-10,CH,0
2025-11,CH,0
2025-12,CH,0
2026-01,CH,0
2026-02,CH,0
2026-03,CH,0
2026-04,CH,0
2026-05,CH,0
2026-06,CH,0
2026-07,CH,0
2026-08,CH,0
2014-12,CL,0
2015-01,CL,0
2015-02,CL,0
2015-03,CL,0
2015-04,CL,39
2015-05,CL,97
2015-06,CL,63
2015-07,CL,88
2015-08,CL,131
2015-09,CL,54
2015-10,CL,114
2015-11,CL,237
2015-12,CL,303
2016-01,CL,278
2016-02,CL,239
2016-03,CL,191
2016-04,CL,194
2016-05,CL,220
2016-06,CL,172
2016-07,CL,314
2016-08,CL,313
2016-09,CL,400
2016-10,CL,251
2016-11,CL,217
2016-12,CL,369
2017-01,CL,251
2017-02,CL,337
2017-03,CL,132
2017-04,CL,264
2017-05,CL,182
2017-06,CL,109
2017-07,CL,376
2017-08,CL,222
2017-09,CL,42
2017-10,CL,33
2017-11,CL,35
2017-12,CL,156
2018-01,CL,65
2018-02,CL,51
2018-03,CL,44
2018-04,CL,12
2018-05,CL,60
2018-06,CL,22
2018-07,CL,0
2018-08,CL,21
2018-09,CL,23
2018-10,CL,0
2018-11,CL,18
2018-12,CL,0
2019-01,CL,11
2019-02,CL,0
2019-03,CL,10
2019-04,CL,0
2019-05,CL,0
2019-06,CL,0
2019-07,CL,0
2019-08,CL,0
2019-09,CL,0
2019-10,CL,0
2019-11,CL,0
2019-12,CL,0
2020-01,CL,0
2020-02,CL,0
2020-03,CL,0
2020-04,CL,0
2020-05,CL,0
2020-06,CL,0
2020-07,CL,0
2020-08,CL,0
2020-09,CL,0
2020-10,CL,0
2020-11,CL,15
2020-12,CL,0
2021-01,CL,0
2021-02,CL,0
2021-03,CL,0
2021-04,CL,0
2021-05,CL,20
2021-06,CL,0
2021-07,CL,0
2021-08,CL,0
2021-09,CL,0
2021-10,CL,0
2021-11,CL,0
2021-12,CL,0
2022-01,CL,0
2022-02,CL,0
2022-03,CL,0
2022-04,CL,0
2022-05,CL,0
2022-06,CL,0
2022-07,CL,0
2022-08,CL,0
2022-09,CL,0
2022-10,CL,0
2022-11,CL,0
2022-12,CL,0
2023-01,CL,0
2023-02,CL,0
2023-03,CL,0
2023-04,CL,0
2023-05,CL,0
2023-06,CL,0
2023-07,CL,0
2023-08,CL,0
2023-09,CL,0
2023-10,CL,0
2023-11,CL,0
2023-12,CL,0
2024-01,CL,0
2024-02,CL,0
2024-03,CL,0
2024-04,CL,0
2024-05,CL,0
2024-06,CL,0
2024-07,CL,0
2024-08,CL,0
2024-09,CL,0
2024-10,CL,0
2024-11,CL,0
2024-12,CL,0
2025-01,CL,0
2025-02,CL,0
2025-03,CL,0
2025-04,CL,0
2025-05,CL,0
2025-06,CL,0
2025-07,CL,0
2025-08,CL,0
2025-09,CL,0
2025-10,CL,0
2025-11,CL,0
2025-12,CL,0
2026-01,CL,0
2026-02,CL,0
2026-03,CL,0
2026-04,CL,0
2026-05,CL,0
2026-06,CL,0
2026-07,CL,0
2026-08,CL,0
2014-12,CM,0
2015-01,CM,0
2015-02,CM,0
2015-03,CM,0
2015-04,CM,0
2015-05,CM,0
2015-06,CM,0
2015-07,CM,0
2015-08,CM,0
2015-09,CM,0
2015-10,CM,0
2015-11,CM,0
2015-12,CM,0
2016-01,CM,0
2016-02,CM,0
2016-03,CM,0
2016-04,CM,0
2016-05,CM,0
2016-06,CM,0
2016-07,CM,0
2016-08,CM,0
2016-09,CM,11
2016-10,CM,0
2016-11,CM,0
2016-12,CM,0
2017-01,CM,0
2017-02,CM,0
2017-03,CM,0
2017-04,CM,0
2017-05,CM,0
2017-06,CM,0
2017-07,CM,0
2017-08,CM,0
2017-09,CM,0
2017-10,CM,0
2017-11,CM,0
2017-12,CM,0
2018-01,CM,0
2018-02,CM,31
2018-03,CM,0
2018-04,CM,0
2018-05,CM,0
2018-06,CM,0
2018-07,CM,0
2018-08,CM,0
2018-09,CM,0
2018-10,CM,0
2018-11,CM,0
2018-12,CM,0
2019-01,CM,0
2019-02,CM,0
2019-03,CM,0
2019-04,CM,0
2019-05,CM,0
2019-06,CM,0
2019-07,CM,0
2019-08,CM,0
2019-09,CM,0
2019-10,CM,0
2019-11,CM,0
2019-12,CM,0
2020-01,CM,0
2020-02,CM,0
2020-03,CM,0
2020-04,CM,0
2020-05,CM,0
2020-06,CM,0
2020-07,CM,0
2020-08,CM,0
2020-09,CM,0
2020-10,CM,0
2020-11,CM,0
2020-12,CM,0
2021-01,CM,0
2021-02,CM,0
2021-03,CM,0
2021-04,CM,0
2021-05,CM,0
2021-06,CM,0
2021-07,CM,0
2021-08,CM,0
2021-09,CM,0
2021-10,CM,0
2021-11,CM,0
2021-12,CM,0
2022-01,CM,0
2022-02,CM,0
2022-03,CM,0
2022-04,CM,0
2022-05,CM,0
2022-06,CM,0
2022-07,CM,0
2022-08,CM,0
2022-09,CM,0
2022-10,CM,0
2022-11,CM,0
2022-12,CM,0
2023-01,CM,0
2023-02,CM,0
2023-03,CM,0
2023-04,CM,0
2023-05,CM,0
2023-06,CM,0
2023-07,CM,0
2023-08,CM,0
2023-09,CM,0
2023-10,CM,0
2023-11,CM,0
2023-12,CM,0
2024-01,CM,0
2024-02,CM,0
2024-03,CM,0
2024-04,CM,0
2024-05,CM,0
2024-06,CM,0
2024-07,CM,0
2024-08,CM,0
2024-09,CM,0
2024-10,CM,0
2024-11,CM,0
2024-12,CM,0
2025-01,CM,0
2025-02,CM,0
2025-03,CM,0
2025-04,CM,0
2025-05,CM,0
2025-06,CM,0
2025-07,CM,0
2025-08,CM,0
2025-09,CM,0
2025-10,CM,0
2025-11,CM,0
2025-12,CM,0
2026-01,CM,0
2026-02,CM,0
2026-03,CM,0
2026-04,CM,0
2026-05,CM,0
2026-06,CM,0
2026-07,CM,0
2026-08,CM,0
2014-12,CO,0
2015-01,CO,0
2015-02,CO,0
2015-03,CO,0
2015-04,CO,0
2015-05,CO,13
2015-06,CO,32
2015-07,CO,0
2015-08,CO,0
2015-09,CO,0
2015-10,CO,16
2015-11,CO,13
2015-12,CO,22
2016-01,CO,0
2016-02,CO,33
2016-03,CO,16
2016-04,CO,60
2016-05,CO,39
2016-06,CO,46
2016-07,CO,20
2016-08,CO,37
2016-09,CO,0
2016-10,CO,54
2016-11,CO,30
2016-12,CO,50
2017-01,CO,10
2017-02,CO,0
2017-03,CO,76
2017-04,CO,48
2017-05,CO,33
2017-06,CO,0
2017-07,CO,156
2017-08,CO,167
2017-09,CO,36
2017-10,CO,0
2017-11,CO,0
2017-12,CO,48
2018-01,CO,41
2018-02,CO,12
2018-03,CO,21
2018-04,CO,0
2018-05,CO,0
2018-06,CO,0
2018-07,CO,13
2018-08,CO,0
2018-09,CO,0
2018-10,CO,0
2018-11,CO,0
2018-12,CO,0
2019-01,CO,10
2019-02,CO,0
2019-03,CO,0
2019-04,CO,0
2019-05,CO,0
2019-06,CO,0
2019-07,CO,0
2019-08,CO,0
2019-09,CO,0
2019-10,CO,0
2019-11,CO,0
2019-12,CO,0
2020-01,CO,0
2020-02,CO,0
2020-03,CO,0
2020-04,CO,0
2020-05,CO,0
2020-06,CO,0
2020-07,CO,0
2020-08,CO,0
2020-09,CO,0
2020-10,CO,0
2020-11,CO,0
2020-12,CO,0
2021-01,CO,0
2021-02,CO,0
2021-03,CO,0
2021-04,CO,0
2021-05,CO,0
2021-06,CO,0
2021-07,CO,0
2021-08,CO,0
2021-09,CO,0
2021-10,CO,0
2021-11,CO,0
2021-12,CO,0
2022-01,CO,0
2022-02,CO,0
2022-03,CO,0
2022-04,CO,0
2022-05,CO,0
2022-06,CO,0
2022-07,CO,0
2022-08,CO,0
2022-09,CO,0
2022-10,CO,0
2022-11,CO,0
2022-12,CO,0
2023-01,CO,0
2023-02,CO,0
2023-03,CO,0
2023-04,CO,0
2023-05,CO,0
